date,category,amount
2024-04-24 09:59:14+00:00,Learning,26.0
2024-04-24 14:34:33+00:00,Coffee,11.5
2024-04-24 18:30:08+00:00,Market,5.0
2024-04-25 04:57:09+00:00,Market,2.4
2024-04-25 10:03:08+00:00,Market,8.3
2024-04-25 18:23:51+00:00,Market,4.8
2024-04-26 05:04:10+00:00,Market,4.5
2024-04-26 09:55:49+00:00,Business Lunch,6.0
2024-04-26 13:20:05+00:00,Learning,1.0
2024-04-26 13:20:07+00:00,Market,1.0
2024-04-26 16:35:57+00:00,Phone,3.0
2024-04-27 04:41:21+00:00,Coffee,8.4
2024-04-27 10:24:37+00:00,Restaurant,50.0
2024-04-27 12:20:01+00:00,Coffee,8.4
2024-04-27 12:53:45+00:00,Market,1.0
2024-04-27 13:07:00+00:00,Other,2.0
2024-04-27 16:59:11+00:00,Market,20.0
2024-04-27 17:54:37+00:00,Market,3.59
2024-04-28 04:32:56+00:00,Market,0.5
2024-04-28 04:32:58+00:00,Coffee,8.6
2024-04-28 10:44:28+00:00,Coffee,10.6
2024-04-28 12:43:11+00:00,Coffee,10.0
2024-04-28 19:29:01+00:00,Market,6.0
2024-04-28 19:29:04+00:00,Restaurant,50.0
2024-04-29 04:10:33+00:00,Coffee,5.6
2024-04-29 06:18:58+00:00,Restaurant,8.26
2024-04-29 09:13:14+00:00,Phone,10.0
2024-04-29 09:13:19+00:00,Business Lunch,10.0
2024-04-29 10:07:27+00:00,Events,100.0
2024-04-29 11:08:23+00:00,Learning,1.0
2024-04-29 11:08:25+00:00,Market,3.0
2024-04-29 13:53:22+00:00,Taxi,5.5
2024-04-28 22:06:17+00:00,Events,11.0
2024-04-28 22:07:00+00:00,Restaurant,18.0
2024-04-30 05:49:01+00:00,Restaurant,8.26
2024-04-30 19:58:00+00:00,Restaurant,63.0
2024-05-01 06:29:58+00:00,Restaurant,8.26
2024-05-01 12:38:25+00:00,Restaurant,14.0
2024-05-01 14:32:32+00:00,Coffee,8.4
2024-05-02 05:40:45+00:00,Business Lunch,8.26
2024-05-02 07:52:00+00:00,Sport,103.0
2024-05-02 11:11:29+00:00,Restaurant,9.28
2024-05-02 14:16:51+00:00,Coffee,8.0
2024-05-02 19:52:31+00:00,Taxi,4.0
2024-05-02 18:12:00+00:00,Restaurant,35.0
2024-05-03 06:58:36+00:00,Phone,5.0
2024-05-03 10:21:13+00:00,Taxi,3.3
2024-05-03 10:21:17+00:00,Taxi,4.0
2024-05-03 11:26:45+00:00,Taxi,5.8
2024-05-03 11:39:23+00:00,Restaurant,5.6
2024-05-03 13:23:43+00:00,Coffee,7.6
2024-05-03 14:34:15+00:00,Market,17.0
2024-05-03 17:12:49+00:00,Health,6.4
2024-05-03 17:12:52+00:00,Health,2100.0
2024-05-03 17:13:35+00:00,Market,3.3
2024-05-04 07:55:57+00:00,Coffee,7.6
2024-05-04 10:55:59+00:00,Coffee,7.6
2024-05-04 17:24:46+00:00,Restaurant,29.0
2024-05-04 17:24:48+00:00,Taxi,3.0
2024-05-04 17:55:01+00:00,Other,5.0
2024-05-03 20:39:00+00:00,Restaurant,14.0
2024-05-05 06:34:47+00:00,Coffee,7.6
2024-05-05 11:41:00+00:00,Market,4.0
2024-05-05 13:23:27+00:00,Learning,9.8
2024-05-05 17:27:21+00:00,Market,5.0
2024-05-06 04:49:23+00:00,Market,6.3
2024-05-06 09:52:27+00:00,Business Lunch,10.0
2024-05-06 12:44:57+00:00,Transport,5.0
2024-05-06 16:28:35+00:00,Taxi,3.5
2024-05-06 19:06:44+00:00,Restaurant,62.0
2024-05-07 04:59:48+00:00,Market,6.2
2024-05-07 11:54:37+00:00,Restaurant,14.1
2024-05-07 11:59:13+00:00,Restaurant,6.8
2024-05-07 14:36:43+00:00,Coffee,7.6
2024-05-08 05:01:42+00:00,Market,6.52
2024-05-08 10:05:56+00:00,Business Lunch,10.0
2024-05-08 14:28:26+00:00,Coffee,7.6
2024-05-08 17:17:55+00:00,Learning,36.0
2024-05-08 17:25:26+00:00,Learning,6.0
2024-05-09 06:54:22+00:00,Coffee,7.1
2024-05-09 13:23:13+00:00,Restaurant,31.0
2024-05-09 15:35:21+00:00,Coffee,11.0
2024-05-09 19:20:00+00:00,Market,9.9
2024-05-10 03:11:28+00:00,Market,6.6
2024-05-10 06:24:04+00:00,Business Lunch,5.4
2024-05-10 14:32:13+00:00,Taxi,6.0
2024-05-10 09:32:00+00:00,Business Lunch,10.0
2024-05-10 16:43:42+00:00,Other,3.5
2024-05-11 06:54:41+00:00,Communal,150.0
2024-05-11 06:54:46+00:00,Market,3.9
2024-05-11 07:06:55+00:00,Coffee,7.1
2024-05-10 15:39:00+00:00,Restaurant,35.0
2024-05-11 12:45:33+00:00,Restaurant,5.6
2024-05-11 14:34:13+00:00,Other,10.0
2024-05-12 04:16:34+00:00,Sport,20.0
2024-05-12 04:47:50+00:00,Coffee,7.1
2024-05-12 09:27:29+00:00,Restaurant,44.0
2024-05-12 11:09:18+00:00,Restaurant,22.0
2024-05-12 11:09:24+00:00,Other,5.0
2024-05-12 15:07:43+00:00,Market,16.0
2024-05-13 04:10:27+00:00,Market,4.4
2024-05-13 06:49:21+00:00,Health,70.0
2024-05-13 09:38:03+00:00,Business Lunch,10.0
2024-05-13 09:47:14+00:00,Market,5.0
2024-05-13 14:33:17+00:00,Market,6.18
2024-05-13 15:48:25+00:00,Taxi,2.5
2024-05-13 19:06:58+00:00,Restaurant,31.0
2024-05-14 04:37:39+00:00,Market,8.55
2024-05-14 12:20:17+00:00,Business Lunch,11.0
2024-05-15 04:26:54+00:00,Market,4.8
2024-05-15 06:39:07+00:00,Market,5.4
2024-05-15 09:42:54+00:00,Business Lunch,10.0
2024-05-15 14:19:28+00:00,Coffee,7.6
2024-05-15 18:09:36+00:00,Market,6.5
2024-05-16 04:24:55+00:00,Market,5.27
2024-05-16 07:17:06+00:00,Business Lunch,9.0
2024-05-16 09:01:17+00:00,Coffee,9.5
2024-05-16 14:26:25+00:00,Coffee,7.6
2024-05-16 17:07:36+00:00,Other,100.0
2024-05-16 18:59:27+00:00,Market,3.14
2024-05-17 04:20:52+00:00,Coffee,7.35
2024-05-17 07:27:15+00:00,Business Lunch,11.0
2024-05-17 09:51:16+00:00,Phone,5.0
2024-05-17 09:52:43+00:00,Market,6.3
2024-05-18 08:45:29+00:00,Market,0.8
2024-05-18 09:05:36+00:00,Coffee,7.6
2024-05-18 10:35:24+00:00,Coffee,7.2
2024-05-18 12:10:40+00:00,Coffee,8.4
2024-05-19 09:26:04+00:00,Restaurant,48.0
2024-05-19 09:50:07+00:00,Coffee,7.6
2024-05-19 10:08:30+00:00,Learning,25.0
2024-05-19 12:26:22+00:00,Restaurant,5.6
2024-05-19 12:36:49+00:00,Learning,19.0
2024-05-19 12:41:03+00:00,Health,3.8
2024-05-19 14:05:54+00:00,Transport,10.0
2024-05-19 14:10:43+00:00,Market,11.0
2024-05-19 14:14:15+00:00,Coffee,7.35
2024-05-19 16:57:05+00:00,Market,2.0
2024-05-20 08:29:31+00:00,Taxi,2.6
2024-05-20 11:21:23+00:00,Restaurant,5.6
2024-05-20 11:21:31+00:00,Coffee,7.6
2024-05-20 08:34:00+00:00,Coffee,7.6
2024-05-20 19:12:00+00:00,Restaurant,100.0
2024-05-21 06:10:31+00:00,Health,10.0
2024-05-21 06:57:14+00:00,Coffee,1.8
2024-05-21 09:43:59+00:00,Taxi,3.0
2024-05-21 12:37:06+00:00,Coffee,7.2
2024-05-21 14:58:27+00:00,Other,10.0
2024-05-22 04:01:48+00:00,Taxi,2.5
2024-05-22 04:29:18+00:00,Coffee,7.6
2024-05-22 06:51:21+00:00,Coffee,10.0
2024-05-22 09:24:10+00:00,Coffee,7.6
2024-05-22 12:48:14+00:00,Coffee,1.8
2024-05-22 15:22:42+00:00,Market,9.6
2024-05-23 06:36:09+00:00,Coffee,7.6
2024-05-23 09:11:39+00:00,Taxi,2.5
2024-05-23 14:40:12+00:00,Restaurant,22.0
2024-05-24 08:13:58+00:00,Coffee,7.2
2024-05-24 10:56:11+00:00,Coffee,12.9
2024-05-24 11:15:19+00:00,Coffee,14.0
2024-05-24 12:26:07+00:00,Taxi,3.5
2024-05-24 12:43:39+00:00,Coffee,7.6
2024-05-24 17:21:00+00:00,Restaurant,31.0
2024-05-25 05:39:45+00:00,Coffee,7.6
2024-05-25 12:20:27+00:00,Restaurant,4.0
2024-05-26 10:20:21+00:00,Market,0.5
2024-05-26 13:25:29+00:00,Coffee,7.6
2024-05-26 17:37:34+00:00,Market,4.5
2024-05-27 05:24:54+00:00,Market,0.55
2024-05-27 05:24:56+00:00,Taxi,2.5
2024-05-27 06:58:16+00:00,Coffee,18.0
2024-05-27 09:54:11+00:00,Market,4.3
2024-05-27 10:38:22+00:00,Taxi,4.4
2024-05-27 10:41:00+00:00,Market,4.25
2024-05-27 14:43:52+00:00,Market,2.8
2024-05-28 07:06:47+00:00,Restaurant,12.0
2024-05-28 07:32:01+00:00,Coffee,5.0
2024-05-28 10:43:17+00:00,Restaurant,7.0
2024-05-29 04:15:31+00:00,Taxi,2.5
2024-05-29 04:15:33+00:00,Market,6.0
2024-05-29 05:11:49+00:00,Coffee,11.0
2024-05-29 09:12:49+00:00,Business Lunch,5.6
2024-05-29 14:14:31+00:00,Transport,3.0
2024-05-29 14:14:40+00:00,Phone,10.0
2024-05-30 14:27:46+00:00,Market,0.5
2024-05-30 15:31:19+00:00,Market,13.0
2024-05-31 05:45:00+00:00,Restaurant,4.5
2024-05-31 10:10:06+00:00,Market,7.7
2024-05-31 12:53:21+00:00,Restaurant,6.8
2024-06-01 04:24:18+00:00,Coffee,4.8
2024-06-01 05:06:07+00:00,Market,0.5
2024-06-01 06:40:58+00:00,Restaurant,44.0
2024-06-01 06:41:03+00:00,Coffee,4.8
2024-06-01 10:27:47+00:00,Restaurant,5.6
2024-06-01 10:27:50+00:00,Coffee,4.8
2024-06-01 17:52:19+00:00,Market,20.0
2024-06-02 06:07:40+00:00,Transport,10.0
2024-06-02 07:00:50+00:00,Coffee,4.8
2024-06-02 10:44:28+00:00,Restaurant,35.0
2024-06-02 10:47:15+00:00,Coffee,7.6
2024-06-02 11:26:04+00:00,Learning,26.0
2024-06-02 12:22:55+00:00,Learning,1.4
2024-06-02 13:21:22+00:00,Market,35.0
2024-06-03 08:22:56+00:00,Market,5.3
2024-06-03 08:59:41+00:00,Business Lunch,10.9
2024-06-03 08:59:43+00:00,Coffee,7.6
2024-06-03 11:41:25+00:00,Coffee,6.6
2024-06-03 12:43:18+00:00,Events,50.0
2024-06-03 13:48:27+00:00,Restaurant,5.6
2024-06-03 19:17:13+00:00,Market,1.3
2024-06-04 07:32:11+00:00,Other,10.0
2024-06-04 10:34:08+00:00,Coffee,4.8
2024-06-04 11:23:22+00:00,Phone,3.0
2024-06-04 12:15:15+00:00,Coffee,12.0
2024-06-04 14:37:27+00:00,Coffee,4.8
2024-06-04 18:21:53+00:00,Market,8.0
2024-06-05 07:30:36+00:00,Market,7.0
2024-06-05 10:04:58+00:00,Restaurant,23.0
2024-06-05 07:05:00+00:00,Coffee,4.8
2024-06-05 10:09:02+00:00,Coffee,4.8
2024-06-05 16:13:27+00:00,Phone,3.0
2024-06-06 06:49:46+00:00,Coffee,7.6
2024-06-06 11:33:35+00:00,Taxi,5.9
2024-06-06 11:43:07+00:00,Restaurant,150.0
2024-06-06 11:55:11+00:00,Coffee,5.8
2024-06-07 05:22:38+00:00,Taxi,2.0
2024-06-07 06:46:56+00:00,Taxi,6.5
2024-06-07 07:34:22+00:00,Market,6.5
2024-06-07 09:26:11+00:00,Coffee,15.0
2024-06-07 13:48:12+00:00,Phone,3.0
2024-06-07 19:08:00+00:00,Market,15.0
2024-06-08 07:01:31+00:00,Transport,10.0
2024-06-08 07:54:45+00:00,Market,6.5
2024-06-08 08:05:14+00:00,Coffee,7.6
2024-06-08 12:22:35+00:00,Restaurant,31.0
2024-06-08 12:56:00+00:00,Coffee,4.8
2024-06-08 14:27:39+00:00,Learning,27.0
2024-06-08 15:16:23+00:00,Market,2.3
2024-06-09 06:21:00+00:00,Market,3.0
2024-06-09 06:28:24+00:00,Coffee,8.4
2024-06-09 06:59:12+00:00,Learning,40.0
2024-06-09 13:21:39+00:00,Restaurant,123.0
2024-06-09 14:38:16+00:00,Clothing,88.0
2024-06-09 15:33:18+00:00,Coffee,11.0
2024-06-09 18:10:08+00:00,Market,5.55
2024-06-10 10:17:48+00:00,Business Lunch,10.0
2024-06-10 04:17:54+00:00,Coffee,8.0
2024-06-10 14:37:00+00:00,Coffee,5.0
2024-06-10 20:37:29+00:00,Market,1.0
2024-06-11 05:14:13+00:00,Market,21.0
2024-06-11 09:36:34+00:00,Business Lunch,10.0
2024-06-11 16:40:22+00:00,Market,7.0
2024-06-11 16:46:23+00:00,Communal,250.0
2024-06-11 19:51:57+00:00,Restaurant,10.0
2024-06-12 05:11:14+00:00,Market,3.2
2024-06-12 10:03:13+00:00,Coffee,7.6
2024-06-12 12:54:10+00:00,Taxi,6.3
2024-06-12 14:45:12+00:00,Taxi,5.2
2024-06-12 19:37:39+00:00,Events,200.0
2024-06-12 10:37:50+00:00,Clothing,402.0
2024-06-12 19:40:34+00:00,Taxi,5.5
2024-06-13 08:00:31+00:00,Business Lunch,8.5
2024-06-13 08:59:09+00:00,Coffee,8.0
2024-06-13 19:02:23+00:00,Restaurant,24.0
2024-06-14 03:50:19+00:00,Market,3.3
2024-06-14 07:15:24+00:00,Phone,3.0
2024-06-14 07:15:27+00:00,Business Lunch,8.0
2024-06-14 17:50:00+00:00,Restaurant,43.0
2024-06-15 12:01:26+00:00,Restaurant,5.7
2024-06-15 13:51:52+00:00,Coffee,5.6
2024-06-15 07:52:00+00:00,Coffee,8.4
2024-06-15 14:24:41+00:00,Coffee,6.6
2024-06-15 17:04:19+00:00,Restaurant,5.7
2024-06-16 07:48:21+00:00,Coffee,7.6
2024-06-16 13:38:14+00:00,Restaurant,5.7
2024-06-16 15:16:17+00:00,Coffee,4.55
2024-06-17 01:58:51+00:00,Taxi,6.1
2024-06-17 07:25:15+00:00,Coffee,16.0
2024-06-17 07:25:25+00:00,Taxi,22.0
2024-06-17 10:42:04+00:00,Taxi,4.1
2024-06-17 17:33:10+00:00,Market,13.0
2024-06-18 06:19:37+00:00,Coffee,8.0
2024-06-18 12:36:56+00:00,Restaurant,5.7
2024-06-18 12:44:52+00:00,Coffee,9.2
2024-06-19 09:13:02+00:00,Restaurant,17.0
2024-06-19 09:13:04+00:00,Coffee,6.6
2024-06-19 11:35:15+00:00,Transport,0.8
2024-06-19 12:12:25+00:00,Market,5.3
2024-06-19 19:28:03+00:00,Restaurant,20.0
2024-06-19 19:28:05+00:00,Market,10.0
2024-06-20 04:59:20+00:00,Market,10.0
2024-06-20 08:40:58+00:00,Business Lunch,8.6
2024-06-20 09:07:47+00:00,Coffee,5.8
2024-06-20 20:14:35+00:00,Market,18.0
2024-06-21 02:21:24+00:00,Transport,0.4
2024-06-21 02:21:26+00:00,Taxi,2.0
2024-06-21 18:28:00+00:00,Market,4.8
2024-06-21 10:29:00+00:00,Restaurant,2.0
2024-06-22 08:33:39+00:00,Transport,0.8
2024-06-22 09:29:56+00:00,Coffee,8.4
2024-06-22 11:45:10+00:00,Restaurant,5.7
2024-06-22 16:01:59+00:00,Transport,3.0
2024-06-22 16:45:19+00:00,Market,1.85
2024-06-23 08:33:08+00:00,Coffee,8.4
2024-06-23 09:05:09+00:00,Phone,1.0
2024-06-24 05:10:29+00:00,Market,1.7
2024-06-24 13:06:15+00:00,Restaurant,8.5
2024-06-24 14:21:18+00:00,Coffee,6.0
2024-06-24 17:35:34+00:00,Market,3.2
2024-06-24 17:46:38+00:00,Taxi,3.0
2024-06-25 06:15:46+00:00,Restaurant,5.4
2024-06-25 08:57:05+00:00,Coffee,8.3
2024-06-25 13:30:10+00:00,Restaurant,5.7
2024-06-25 13:36:06+00:00,Coffee,5.9
2024-06-26 05:50:09+00:00,Market,1.5
2024-06-26 09:09:16+00:00,Coffee,6.0
2024-06-26 09:09:20+00:00,Restaurant,40.0
2024-06-26 09:09:27+00:00,Fuel,20.0
2024-06-26 12:48:12+00:00,Coffee,5.9
2024-06-26 14:00:21+00:00,Market,3.0
2024-06-26 14:47:38+00:00,Coffee,19.0
2024-06-26 19:26:20+00:00,Restaurant,25.0
2024-06-27 04:56:53+00:00,Transport,3.0
2024-06-27 06:33:56+00:00,Phone,2.27
2024-06-28 05:03:46+00:00,Market,3.3
2024-06-28 06:00:46+00:00,Restaurant,5.4
2024-06-28 09:05:23+00:00,Coffee,8.3
2024-06-29 04:29:28+00:00,Phone,10.0
2024-06-29 06:25:37+00:00,Coffee,5.9
2024-06-29 09:28:08+00:00,Coffee,19.0
2024-06-29 11:05:08+00:00,Learning,13.0
2024-06-29 11:49:22+00:00,Coffee,5.6
2024-06-29 18:16:33+00:00,Restaurant,20.0
2024-06-30 05:46:36+00:00,Transport,10.0
2024-06-29 19:46:42+00:00,Fuel,20.0
2024-06-30 06:37:52+00:00,Coffee,6.0
2024-06-30 09:34:00+00:00,Restaurant,5.7
2024-06-30 09:34:03+00:00,Coffee,5.0
2024-06-30 11:59:11+00:00,Market,6.0
2024-06-30 12:07:35+00:00,Other,10.0
2024-06-30 12:55:45+00:00,Health,2.2
2024-06-30 17:33:11+00:00,Market,29.0
2024-07-01 06:57:19+00:00,Business Lunch,7.2
2024-07-01 09:39:34+00:00,Market,11.0
2024-07-01 14:40:16+00:00,Clothing,213.0
2024-07-01 15:25:07+00:00,Coffee,8.7
2024-07-02 09:07:20+00:00,Coffee,5.25
2024-07-02 09:07:22+00:00,Business Lunch,5.5
2024-07-02 11:55:07+00:00,Market,8.0
2024-07-02 14:29:51+00:00,Coffee,8.7
2024-07-02 19:42:57+00:00,Market,7.0
2024-07-03 08:05:43+00:00,Business Lunch,12.0
2024-07-03 08:49:50+00:00,Coffee,7.35
2024-07-03 09:36:29+00:00,Market,16.0
2024-07-03 14:43:02+00:00,Coffee,8.7
2024-07-03 18:55:25+00:00,Market,8.0
2024-07-04 06:08:03+00:00,Business Lunch,5.4
2024-07-04 09:05:33+00:00,Coffee,7.35
2024-07-04 09:56:13+00:00,Market,7.0
2024-07-04 14:14:27+00:00,Business Lunch,14.0
2024-07-04 15:16:17+00:00,Coffee,8.0
2024-07-04 15:16:22+00:00,Clothing,204.0
2024-07-05 07:20:09+00:00,Phone,5.0
2024-07-05 04:23:00+00:00,Market,4.3
2024-07-05 09:26:52+00:00,Business Lunch,10.0
2024-07-05 09:38:54+00:00,Market,1.3
2024-07-05 09:53:19+00:00,Market,8.0
2024-07-05 16:02:52+00:00,Coffee,6.0
2024-07-05 17:03:00+00:00,Market,4.5
2024-07-05 19:12:00+00:00,Restaurant,42.0
2024-07-06 05:49:19+00:00,Other,20.0
2024-07-06 18:14:30+00:00,Events,500.0
2024-07-06 18:14:31+00:00,Events,21.0
2024-07-06 18:14:34+00:00,Events,12.0
2024-07-05 20:14:51+00:00,Taxi,5.0
2024-07-06 19:21:34+00:00,Market,3.0
2024-07-07 11:29:23+00:00,Coffee,6.0
2024-07-07 14:38:10+00:00,Coffee,8.0
2024-07-07 20:45:15+00:00,Market,13.0
2024-07-08 05:13:06+00:00,Market,5.2
2024-07-08 10:02:47+00:00,Business Lunch,10.0
2024-07-08 16:50:01+00:00,Transport,10.0
2024-07-09 08:35:56+00:00,Business Lunch,12.0
2024-07-09 09:36:00+00:00,Coffee,8.3
2024-07-09 14:28:00+00:00,Coffee,8.0
2024-07-10 04:31:21+00:00,Market,3.2
2024-07-10 05:03:58+00:00,Learning,50.0
2024-07-10 05:07:16+00:00,Transport,1.0
2024-07-10 08:16:56+00:00,Business Lunch,20.0
2024-07-10 09:28:21+00:00,Coffee,5.8
2024-07-10 14:27:29+00:00,Coffee,5.0
2024-07-10 20:04:05+00:00,Market,4.0
2024-07-11 04:41:57+00:00,Market,1.6
2024-07-11 06:46:58+00:00,Communal,200.0
2024-07-11 09:52:22+00:00,Business Lunch,10.0
2024-07-11 10:02:37+00:00,Learning,15.0
2024-07-11 13:43:00+00:00,Restaurant,7.0
2024-07-11 14:39:17+00:00,Coffee,8.0
2024-07-11 19:15:32+00:00,Market,0.85
2024-07-12 08:26:45+00:00,Market,11.0
2024-07-12 08:41:35+00:00,Business Lunch,7.2
2024-07-12 17:21:01+00:00,Restaurant,55.0
2024-07-12 17:39:55+00:00,Coffee,5.0
2024-07-13 08:47:26+00:00,Coffee,8.0
2024-07-13 12:09:11+00:00,Coffee,7.0
2024-07-13 14:33:07+00:00,Restaurant,5.7
2024-07-13 14:52:09+00:00,Coffee,8.0
2024-07-13 19:56:18+00:00,Market,1.0
2024-07-14 06:37:45+00:00,Coffee,8.0
2024-07-14 11:02:11+00:00,Restaurant,6.0
2024-07-14 11:06:18+00:00,Coffee,8.0
2024-07-14 14:26:06+00:00,Joy,13.0
2024-07-14 16:26:36+00:00,Phone,5.0
2024-07-14 22:34:54+00:00,Restaurant,120.0
2024-07-14 22:34:59+00:00,Taxi,10.0
2024-07-15 05:31:40+00:00,Business Lunch,6.0
2024-07-15 09:38:38+00:00,Business Lunch,10.0
2024-07-15 09:51:56+00:00,Market,9.0
2024-07-15 14:32:56+00:00,Coffee,9.0
2024-07-15 17:34:00+00:00,Market,12.0
2024-07-16 06:40:16+00:00,Business Lunch,6.24
2024-07-16 09:30:53+00:00,Coffee,8.0
2024-07-17 04:20:45+00:00,Market,7.0
2024-07-17 07:45:28+00:00,Phone,5.0
2024-07-17 07:45:50+00:00,Tech,2222.0
2024-07-17 09:41:23+00:00,Tech,5.0
2024-07-17 09:41:59+00:00,Market,10.0
2024-07-17 09:45:42+00:00,Business Lunch,88.0
2024-07-17 17:31:21+00:00,Taxi,2.5
2024-07-17 17:31:40+00:00,Taxi,18.0
2024-07-17 17:34:01+00:00,Market,5.1
2024-07-18 04:15:55+00:00,Market,5.6
2024-07-18 06:08:15+00:00,Business Lunch,9.0
2024-07-18 15:00:47+00:00,Coffee,7.0
2024-07-19 09:29:32+00:00,Coffee,8.0
2024-07-19 11:30:20+00:00,Restaurant,5.7
2024-07-18 19:31:00+00:00,Restaurant,23.0
2024-07-19 15:30:31+00:00,Phone,5.0
2024-07-20 03:54:45+00:00,Coffee,8.0
2024-07-20 08:04:39+00:00,Business_Expenses,150.0
2024-07-20 11:57:45+00:00,Restaurant,50.0
2024-07-21 11:31:40+00:00,Restaurant,5.7
2024-07-21 11:31:42+00:00,Coffee,8.7
2024-07-21 18:27:58+00:00,Restaurant,40.0
2024-07-22 08:06:35+00:00,Coffee,19.0
2024-07-22 12:08:51+00:00,Coffee,7.1
2024-07-22 18:05:59+00:00,Restaurant,60.0
2024-07-23 07:55:19+00:00,Transport,2.0
2024-07-23 07:55:25+00:00,Market,1.0
2024-07-23 12:49:54+00:00,Restaurant,5.7
2024-07-23 14:33:21+00:00,Coffee,8.0
2024-07-23 18:07:35+00:00,Phone,5.0
2024-07-23 18:49:49+00:00,Market,15.0
2024-07-24 06:47:28+00:00,Transport,1.0
2024-07-24 08:14:23+00:00,Coffee,18.1
2024-07-24 17:01:37+00:00,Restaurant,6.0
2024-07-24 17:13:16+00:00,Transport,0.5
2024-07-25 04:37:48+00:00,Coffee,9.0
2024-07-25 04:37:57+00:00,Market,20.0
2024-07-25 04:38:05+00:00,Coffee,15.0
2024-07-25 11:55:27+00:00,Restaurant,90.0
2024-07-25 12:08:16+00:00,Transport,0.5
2024-07-25 12:44:08+00:00,Market,2.25
2024-07-25 12:49:30+00:00,Market,19.0
2024-07-26 04:19:03+00:00,Coffee,8.7
2024-07-26 04:29:17+00:00,Taxi,2.5
2024-07-26 08:13:35+00:00,Restaurant,5.9
2024-07-26 08:13:38+00:00,Taxi,2.5
2024-07-26 08:18:54+00:00,Coffee,8.0
2024-07-26 13:07:24+00:00,Market,8.0
2024-07-26 13:17:28+00:00,Coffee,8.0
2024-07-27 09:26:18+00:00,Coffee,8.0
2024-07-27 12:10:51+00:00,Coffee,15.0
2024-07-27 13:43:53+00:00,Restaurant,5.7
2024-07-27 16:06:32+00:00,Market,26.0
2024-07-28 07:52:25+00:00,Coffee,8.7
2024-07-28 09:20:41+00:00,Coffee,11.0
2024-07-28 12:51:31+00:00,Restaurant,5.7
2024-07-28 14:00:44+00:00,Transport,2.0
2024-07-28 14:30:18+00:00,Market,16.0
2024-07-29 08:26:23+00:00,Coffee,8.0
2024-07-29 14:39:33+00:00,Restaurant,100.0
2024-07-29 14:57:53+00:00,Coffee,8.0
2024-07-29 18:29:26+00:00,Transport,10.0
2024-07-29 19:23:22+00:00,Market,5.0
2024-07-30 08:31:13+00:00,Coffee,16.0
2024-07-30 12:16:41+00:00,Coffee,15.0
2024-07-30 17:17:03+00:00,Restaurant,72.0
2024-07-31 01:42:31+00:00,Sport,89.0
2024-07-31 04:18:20+00:00,Coffee,16.0
2024-07-31 09:11:27+00:00,Tech,35.0
2024-07-31 09:11:32+00:00,Learning,3.0
2024-07-31 09:41:41+00:00,Business Lunch,11.0
2024-07-31 12:07:24+00:00,Phone,10.0
2024-07-31 12:19:51+00:00,Phone,5.0
2024-07-31 14:22:33+00:00,Coffee,8.0
2024-08-01 03:47:23+00:00,Sport,20.0
2024-08-01 03:50:40+00:00,Market,2.4
2024-08-01 04:01:44+00:00,Taxi,2.5
2024-08-01 04:08:22+00:00,Coffee,6.75
2024-08-01 08:00:37+00:00,Business Lunch,10.0
2024-08-01 14:23:29+00:00,Coffee,8.0
2024-08-02 03:54:39+00:00,Market,18.0
2024-08-02 08:00:06+00:00,Business Lunch,9.0
2024-08-02 13:16:36+00:00,Business Lunch,12.0
2024-08-02 14:37:37+00:00,Coffee,8.0
2024-08-02 19:05:05+00:00,Market,1.0
2024-08-03 09:06:51+00:00,Coffee,5.0
2024-08-03 08:06:00+00:00,Restaurant,25.0
2024-08-03 11:02:54+00:00,Market,14.0
2024-08-03 14:39:43+00:00,Coffee,8.0
2024-08-04 06:08:02+00:00,Coffee,15.0
2024-08-04 09:06:45+00:00,Coffee,8.0
2024-08-04 11:51:00+00:00,Coffee,15.2
2024-08-04 15:55:00+00:00,Market,16.0
2024-08-05 06:21:32+00:00,Restaurant,5.4
2024-08-05 10:03:23+00:00,Market,12.0
2024-08-05 14:29:07+00:00,Coffee,8.0
2024-08-05 14:47:43+00:00,Phone,5.0
2024-08-05 19:16:05+00:00,Learning,120.0
2024-08-05 19:29:51+00:00,Coffee,7.2
2024-08-06 04:00:36+00:00,Coffee,15.23
2024-08-06 09:46:05+00:00,Learning,27.0
2024-08-06 09:56:39+00:00,Market,51.0
2024-08-06 14:45:48+00:00,Coffee,8.2
2024-08-06 17:15:31+00:00,Transport,0.5
2024-08-06 18:54:14+00:00,Other,10.0
2024-08-07 13:17:12+00:00,Market,7.2
2024-08-07 13:17:15+00:00,Restaurant,5.4
2024-08-07 13:17:23+00:00,Learning,50.0
2024-08-07 14:26:07+00:00,Coffee,8.7
2024-08-07 15:44:35+00:00,Phone,15.0
2024-08-08 08:05:18+00:00,Restaurant,7.2
2024-08-08 04:05:00+00:00,Coffee,15.23
2024-08-08 14:30:40+00:00,Coffee,8.7
2024-08-08 19:26:57+00:00,Market,5.32
2024-08-09 06:00:00+00:00,Restaurant,5.4
2024-08-09 09:01:47+00:00,Market,15.0
2024-08-09 10:02:44+00:00,Taxi,4.2
2024-08-09 13:04:52+00:00,Coffee,15.2
2024-08-09 17:57:03+00:00,Restaurant,61.0
2024-08-09 17:57:07+00:00,Transport,3.0
2024-08-10 07:39:18+00:00,Learning,50.0
2024-08-10 09:25:17+00:00,Market,3.21
2024-08-10 09:25:18+00:00,Coffee,8.0
